time,latitude,longitude,depth,temperature
2017-06-04 04:00:00+00:00,27.4063,128.6271,2.0,25.35
2017-06-04 04:00:00+00:00,27.4063,128.6271,3.0,25.316
2017-06-04 04:00:00+00:00,27.4063,128.6271,4.0,25.334
2017-06-04 04:00:00+00:00,27.4063,128.6271,5.0,25.314
2017-06-04 04:00:00+00:00,27.4063,128.6271,7.0,25.242
2017-06-04 04:00:00+00:00,27.4063,128.6271,8.0,25.282
2017-06-04 04:00:00+00:00,27.4063,128.6271,9.0,25.198
2017-06-04 04:00:00+00:00,27.4063,128.6271,10.0,25.03
2017-06-04 04:00:00+00:00,27.4063,128.6271,11.0,25.219
2017-06-04 04:00:00+00:00,27.4063,128.6271,16.0,25.227
2017-06-06 16:00:00+00:00,27.4467,128.4162,2.0,24.77
2017-06-06 16:00:00+00:00,27.4467,128.4162,3.0,24.77
2017-06-06 20:00:00+00:00,27.4063,128.5658,2.0,24.7
2017-06-06 20:00:00+00:00,27.4063,128.5658,3.0,24.688
2017-06-06 20:00:00+00:00,27.4063,128.5658,6.0,24.683
2017-06-06 20:00:00+00:00,27.4063,128.5658,9.0,24.66
2017-06-06 20:00:00+00:00,27.4063,128.5658,10.0,24.659
2017-06-06 20:00:00+00:00,27.4063,128.5658,14.0,24.68
2017-06-06 20:00:00+00:00,27.4063,128.5658,16.0,24.635
2017-06-06 20:00:00+00:00,27.4063,128.5658,21.0,24.638
2017-06-06 20:00:00+00:00,27.4063,128.5658,23.0,24.62
2017-06-06 20:00:00+00:00,27.4063,128.5658,26.0,24.63
2017-06-07 04:00:00+00:00,27.4109,128.6211,2.0,24.79
2017-06-07 04:00:00+00:00,27.4109,128.6211,3.0,24.769
2017-06-07 04:00:00+00:00,27.4109,128.6211,4.0,24.767
2017-06-07 04:00:00+00:00,27.4109,128.6211,5.0,24.757
2017-06-07 04:00:00+00:00,27.4109,128.6211,6.0,24.743
2017-06-07 04:00:00+00:00,27.4109,128.6211,7.0,24.738
2017-06-07 04:00:00+00:00,27.4109,128.6211,8.0,24.73
2017-06-07 04:00:00+00:00,27.4109,128.6211,9.0,24.746
2017-06-07 04:00:00+00:00,27.4109,128.6211,10.0,24.735
2017-06-07 08:00:00+00:00,27.4034,128.6061,2.0,25.64
2017-06-07 08:00:00+00:00,27.4034,128.6061,3.0,25.599
2017-06-07 08:00:00+00:00,27.4034,128.6061,4.0,25.601
2017-06-07 08:00:00+00:00,27.4034,128.6061,5.0,25.593
2017-06-07 08:00:00+00:00,27.4034,128.6061,6.0,25.497
2017-06-07 08:00:00+00:00,27.4034,128.6061,7.0,25.539
2017-06-07 08:00:00+00:00,27.4034,128.6061,8.0,25.34
2017-06-07 08:00:00+00:00,27.4034,128.6061,9.0,25.368
2017-06-07 08:00:00+00:00,27.4034,128.6061,10.0,25.548
2017-06-08 20:00:00+00:00,27.3981,128.6155,2.0,25.74
2017-06-08 20:00:00+00:00,27.3981,128.6155,3.0,25.542
2017-06-08 20:00:00+00:00,27.3981,128.6155,4.0,25.458
2017-06-08 20:00:00+00:00,27.3981,128.6155,5.0,25.446
2017-06-08 20:00:00+00:00,27.3981,128.6155,6.0,25.38
2017-06-08 20:00:00+00:00,27.3981,128.6155,7.0,25.369
2017-06-08 20:00:00+00:00,27.3981,128.6155,8.0,25.383
2017-06-08 20:00:00+00:00,27.3981,128.6155,9.0,25.374
2017-06-08 20:00:00+00:00,27.3981,128.6155,10.0,25.197
2017-06-09 16:00:00+00:00,27.4039,128.5825,2.0,25.77
2017-06-09 16:00:00+00:00,27.4039,128.5825,3.0,25.746
2017-06-09 16:00:00+00:00,27.4039,128.5825,4.0,25.724
2017-06-09 16:00:00+00:00,27.4039,128.5825,5.0,25.703
2017-06-09 16:00:00+00:00,27.4039,128.5825,6.0,25.669
2017-06-09 16:00:00+00:00,27.4039,128.5825,7.0,25.667
2017-06-09 16:00:00+00:00,27.4039,128.5825,8.0,25.656
2017-06-09 16:00:00+00:00,27.4039,128.5825,9.0,25.679
2017-06-09 16:00:00+00:00,27.4039,128.5825,10.0,25.63
2017-06-10 00:00:00+00:00,27.3826,128.6066,2.0,25.199
2017-06-10 00:00:00+00:00,27.3826,128.6066,7.0,25.2
2017-06-10 00:00:00+00:00,27.3826,128.6066,9.0,25.174
2017-06-10 00:00:00+00:00,27.3826,128.6066,11.0,25.195
2017-06-10 00:00:00+00:00,27.3826,128.6066,12.0,25.177
2017-06-10 00:00:00+00:00,27.3826,128.6066,17.0,25.179
