time,latitude,longitude,depth,temperature
2017-08-27 16:00:00+00:00,35.3601,140.3332,2.0,26.89
2017-08-27 16:00:00+00:00,35.3601,140.3332,3.0,26.894
2017-08-27 16:00:00+00:00,35.3601,140.3332,4.0,26.913
2017-08-27 16:00:00+00:00,35.3601,140.3332,5.0,26.869
2017-08-27 16:00:00+00:00,35.3601,140.3332,6.0,26.86
2017-08-27 16:00:00+00:00,35.3601,140.3332,7.0,26.94
2017-08-29 12:00:00+00:00,35.5257,140.5352,2.0,26.97
2017-08-29 12:00:00+00:00,35.5257,140.5352,4.0,26.894
2017-08-29 12:00:00+00:00,35.5257,140.5352,6.0,26.093
2017-08-29 12:00:00+00:00,35.5257,140.5352,7.0,26.003
2017-08-29 12:00:00+00:00,35.5257,140.5352,12.0,24.96
2017-08-29 12:00:00+00:00,35.5257,140.5352,15.0,24.159
2017-08-29 12:00:00+00:00,35.5257,140.5352,16.0,23.548
2017-08-29 12:00:00+00:00,35.5257,140.5352,18.0,22.917
2017-08-29 12:00:00+00:00,35.5257,140.5352,21.0,22.23
2017-08-29 12:00:00+00:00,35.5257,140.5352,22.0,22.263
2017-08-30 12:00:00+00:00,35.6831,140.7432,2.0,26.84
2017-08-30 12:00:00+00:00,35.6831,140.7432,3.0,26.424
2017-08-30 12:00:00+00:00,35.6831,140.7432,4.0,25.88
2017-08-30 12:00:00+00:00,35.6831,140.7432,5.0,25.079
2017-08-30 12:00:00+00:00,35.6831,140.7432,6.0,24.685
2017-08-30 12:00:00+00:00,35.6831,140.7432,7.0,24.486
2017-08-30 12:00:00+00:00,35.6831,140.7432,8.0,24.348
2017-08-30 12:00:00+00:00,35.6831,140.7432,9.0,24.348
2017-08-30 12:00:00+00:00,35.6831,140.7432,10.0,24.32
2017-09-02 04:00:00+00:00,35.6545,140.839,2.0,22.673
2017-09-02 04:00:00+00:00,35.6545,140.839,3.0,22.654
2017-09-02 04:00:00+00:00,35.6545,140.839,4.0,22.655
2017-09-02 04:00:00+00:00,35.6545,140.839,7.0,22.683
2017-09-02 04:00:00+00:00,35.6545,140.839,10.0,22.545
2017-09-02 04:00:00+00:00,35.6545,140.839,11.0,22.52
2017-09-02 04:00:00+00:00,35.6545,140.839,12.0,22.524
2017-09-02 04:00:00+00:00,35.6545,140.839,13.0,22.65
2017-09-02 04:00:00+00:00,35.6545,140.839,14.0,22.705
2017-09-02 04:00:00+00:00,35.6545,140.839,16.0,22.71
2017-09-02 12:00:00+00:00,35.6604,140.8446,2.0,22.161
2017-09-02 12:00:00+00:00,35.6604,140.8446,6.0,22.18
2017-09-02 12:00:00+00:00,35.6604,140.8446,8.0,22.247
2017-09-02 12:00:00+00:00,35.6604,140.8446,9.0,22.25
2017-09-02 12:00:00+00:00,35.6604,140.8446,10.0,22.249
2017-09-02 12:00:00+00:00,35.6604,140.8446,12.0,22.19
2017-09-02 12:00:00+00:00,35.6604,140.8446,13.0,22.217
2017-09-02 12:00:00+00:00,35.6604,140.8446,14.0,22.214
2017-09-02 12:00:00+00:00,35.6604,140.8446,15.0,22.17
2017-09-02 12:00:00+00:00,35.6604,140.8446,18.0,22.15
2017-09-05 08:00:00+00:00,36.4276,140.5591,2.0,22.38
2017-09-05 08:00:00+00:00,36.4276,140.5591,6.0,22.291
2017-09-05 08:00:00+00:00,36.4276,140.5591,9.0,22.157
2017-09-05 08:00:00+00:00,36.4276,140.5591,10.0,22.103
2017-09-05 08:00:00+00:00,36.4276,140.5591,12.0,21.862
2017-09-05 08:00:00+00:00,36.4276,140.5591,13.0,21.849
2017-09-05 08:00:00+00:00,36.4276,140.5591,15.0,21.7
2017-09-05 08:00:00+00:00,36.4276,140.5591,16.0,21.744
2017-09-05 08:00:00+00:00,36.4276,140.5591,18.0,21.602
2017-09-05 08:00:00+00:00,36.4276,140.5591,24.0,21.57
2017-09-06 04:00:00+00:00,36.4268,140.7047,2.0,21.28
2017-09-06 04:00:00+00:00,36.4268,140.7047,6.0,21.164
2017-09-06 04:00:00+00:00,36.4268,140.7047,10.0,21.14
2017-09-06 04:00:00+00:00,36.4268,140.7047,11.0,21.101
2017-09-06 04:00:00+00:00,36.4268,140.7047,15.0,21.047
2017-09-06 04:00:00+00:00,36.4268,140.7047,16.0,21.018
2017-09-06 04:00:00+00:00,36.4268,140.7047,18.0,20.892
2017-09-06 04:00:00+00:00,36.4268,140.7047,20.0,20.87
2017-09-06 04:00:00+00:00,36.4268,140.7047,24.0,20.976
2017-09-06 04:00:00+00:00,36.4268,140.7047,32.0,21.008
2017-09-09 08:00:00+00:00,37.284,141.0657,2.0,22.21
2017-09-09 08:00:00+00:00,37.284,141.0657,4.0,21.718
2017-09-09 08:00:00+00:00,37.284,141.0657,9.0,21.578
2017-09-09 08:00:00+00:00,37.284,141.0657,11.0,21.122
2017-09-09 08:00:00+00:00,37.284,141.0657,15.0,20.806
2017-09-09 08:00:00+00:00,37.284,141.0657,16.0,20.514
2017-09-09 08:00:00+00:00,37.284,141.0657,17.0,19.847
2017-09-09 08:00:00+00:00,37.284,141.0657,19.0,19.415
2017-09-09 08:00:00+00:00,37.284,141.0657,21.0,19.23
2017-09-09 08:00:00+00:00,37.284,141.0657,23.0,19.23
2017-09-10 12:00:00+00:00,37.621,141.0892,2.0,23.37
2017-09-10 12:00:00+00:00,37.621,141.0892,3.0,23.286
2017-09-10 12:00:00+00:00,37.621,141.0892,6.0,22.714
2017-09-10 12:00:00+00:00,37.621,141.0892,9.0,22.4
2017-09-10 12:00:00+00:00,37.621,141.0892,14.0,21.564
2017-09-10 12:00:00+00:00,37.621,141.0892,19.0,20.156
2017-09-10 12:00:00+00:00,37.621,141.0892,21.0,19.763
2017-09-10 12:00:00+00:00,37.621,141.0892,24.0,19.516
2017-09-10 12:00:00+00:00,37.621,141.0892,26.0,19.19
2017-09-10 12:00:00+00:00,37.621,141.0892,28.0,19.516
2017-09-10 16:00:00+00:00,37.6212,141.0922,2.0,23.21
2017-09-10 16:00:00+00:00,37.6212,141.0922,9.0,22.339
2017-09-10 16:00:00+00:00,37.6212,141.0922,12.0,22.21
2017-09-10 16:00:00+00:00,37.6212,141.0922,15.0,21.807
2017-09-10 16:00:00+00:00,37.6212,141.0922,17.0,21.611
2017-09-10 16:00:00+00:00,37.6212,141.0922,19.0,21.105
2017-09-10 16:00:00+00:00,37.6212,141.0922,20.0,21.002
2017-09-10 16:00:00+00:00,37.6212,141.0922,23.0,20.132
2017-09-10 16:00:00+00:00,37.6212,141.0922,24.0,19.976
2017-09-10 16:00:00+00:00,37.6212,141.0922,26.0,19.9
2017-09-11 00:00:00+00:00,37.6931,141.0662,2.0,23.01
2017-09-11 00:00:00+00:00,37.6931,141.0662,11.0,22.636
2017-09-11 00:00:00+00:00,37.6931,141.0662,13.0,22.371
2017-09-11 00:00:00+00:00,37.6931,141.0662,20.0,20.461
2017-09-11 00:00:00+00:00,37.6931,141.0662,21.0,20.338
2017-09-11 00:00:00+00:00,37.6931,141.0662,22.0,19.949
2017-09-11 00:00:00+00:00,37.6931,141.0662,23.0,19.921
2017-09-11 00:00:00+00:00,37.6931,141.0662,24.0,19.618
2017-09-11 00:00:00+00:00,37.6931,141.0662,25.0,19.48
2017-09-11 00:00:00+00:00,37.6931,141.0662,30.0,19.48
2017-09-12 04:00:00+00:00,37.8362,141.0696,2.0,22.44
2017-09-12 04:00:00+00:00,37.8362,141.0696,7.0,22.161
2017-09-12 04:00:00+00:00,37.8362,141.0696,11.0,20.862
2017-09-12 04:00:00+00:00,37.8362,141.0696,18.0,19.791
2017-09-12 04:00:00+00:00,37.8362,141.0696,19.0,19.886
2017-09-12 04:00:00+00:00,37.8362,141.0696,20.0,19.659
2017-09-12 04:00:00+00:00,37.8362,141.0696,21.0,19.634
2017-09-12 04:00:00+00:00,37.8362,141.0696,25.0,19.692
2017-09-12 04:00:00+00:00,37.8362,141.0696,27.0,19.477
2017-09-12 04:00:00+00:00,37.8362,141.0696,29.0,19.37
2017-09-12 20:00:00+00:00,37.8334,141.0405,2.0,22.19
2017-09-12 20:00:00+00:00,37.8334,141.0405,7.0,22.054
2017-09-12 20:00:00+00:00,37.8334,141.0405,9.0,21.466
2017-09-12 20:00:00+00:00,37.8334,141.0405,13.0,21.074
2017-09-12 20:00:00+00:00,37.8334,141.0405,14.0,20.563
2017-09-12 20:00:00+00:00,37.8334,141.0405,15.0,20.696
2017-09-12 20:00:00+00:00,37.8334,141.0405,16.0,20.051
2017-09-12 20:00:00+00:00,37.8334,141.0405,17.0,20.205
2017-09-12 20:00:00+00:00,37.8334,141.0405,18.0,19.762
2017-09-12 20:00:00+00:00,37.8334,141.0405,26.0,19.35
2017-09-13 04:00:00+00:00,37.8207,141.0908,2.0,22.51
2017-09-13 04:00:00+00:00,37.8207,141.0908,12.0,21.917
2017-09-13 04:00:00+00:00,37.8207,141.0908,15.0,21.039
2017-09-13 04:00:00+00:00,37.8207,141.0908,16.0,21.233
2017-09-13 04:00:00+00:00,37.8207,141.0908,17.0,20.521
2017-09-13 04:00:00+00:00,37.8207,141.0908,19.0,20.088
2017-09-13 04:00:00+00:00,37.8207,141.0908,20.0,20.208
2017-09-13 04:00:00+00:00,37.8207,141.0908,21.0,19.44
2017-09-13 04:00:00+00:00,37.8207,141.0908,22.0,19.968
2017-09-13 04:00:00+00:00,37.8207,141.0908,27.0,19.44
2017-09-14 12:00:00+00:00,37.8105,141.0601,2.0,22.66
2017-09-14 12:00:00+00:00,37.8105,141.0601,7.0,22.551
2017-09-14 12:00:00+00:00,37.8105,141.0601,8.0,22.029
2017-09-14 12:00:00+00:00,37.8105,141.0601,10.0,21.603
2017-09-14 12:00:00+00:00,37.8105,141.0601,11.0,21.241
2017-09-14 12:00:00+00:00,37.8105,141.0601,12.0,21.388
2017-09-14 12:00:00+00:00,37.8105,141.0601,15.0,20.784
2017-09-14 12:00:00+00:00,37.8105,141.0601,18.0,19.932
2017-09-14 12:00:00+00:00,37.8105,141.0601,21.0,19.489
2017-09-14 12:00:00+00:00,37.8105,141.0601,26.0,19.25
2017-09-15 08:00:00+00:00,37.8023,141.0602,2.0,22.3
2017-09-15 08:00:00+00:00,37.8023,141.0602,7.0,22.195
2017-09-15 08:00:00+00:00,37.8023,141.0602,11.0,21.933
2017-09-15 08:00:00+00:00,37.8023,141.0602,12.0,21.602
2017-09-15 08:00:00+00:00,37.8023,141.0602,13.0,21.578
2017-09-15 08:00:00+00:00,37.8023,141.0602,14.0,21.316
2017-09-15 08:00:00+00:00,37.8023,141.0602,15.0,21.191
2017-09-15 08:00:00+00:00,37.8023,141.0602,21.0,19.925
2017-09-15 08:00:00+00:00,37.8023,141.0602,25.0,19.434
2017-09-15 08:00:00+00:00,37.8023,141.0602,27.0,19.39
2017-09-16 20:00:00+00:00,37.8241,141.0599,2.0,22.14
2017-09-16 20:00:00+00:00,37.8241,141.0599,3.0,22.152
2017-09-16 20:00:00+00:00,37.8241,141.0599,4.0,22.171
2017-09-16 20:00:00+00:00,37.8241,141.0599,5.0,22.18
2017-09-17 16:00:00+00:00,37.8376,141.0873,2.0,21.529
2017-09-17 16:00:00+00:00,37.8376,141.0873,6.0,21.56
2017-09-17 16:00:00+00:00,37.8376,141.0873,12.0,21.386
2017-09-17 16:00:00+00:00,37.8376,141.0873,13.0,21.139
2017-09-17 16:00:00+00:00,37.8376,141.0873,14.0,21.158
2017-09-17 16:00:00+00:00,37.8376,141.0873,15.0,20.864
2017-09-17 16:00:00+00:00,37.8376,141.0873,16.0,20.425
2017-09-17 16:00:00+00:00,37.8376,141.0873,17.0,20.503
2017-09-17 16:00:00+00:00,37.8376,141.0873,18.0,20.215
2017-09-17 16:00:00+00:00,37.8376,141.0873,24.0,20.03
2017-09-20 08:00:00+00:00,37.8072,141.0538,2.0,21.77
2017-09-20 08:00:00+00:00,37.8072,141.0538,5.0,21.579
