time,latitude,longitude,depth,temperature
2016-06-30 04:00:00+00:00,27.3969,128.5646,2.0,27.91
2016-06-30 04:00:00+00:00,27.3969,128.5646,3.0,27.745
2016-06-30 04:00:00+00:00,27.3969,128.5646,4.0,27.745
2016-06-30 04:00:00+00:00,27.3969,128.5646,11.0,27.322
2016-06-30 04:00:00+00:00,27.3969,128.5646,12.0,27.168
2016-06-30 04:00:00+00:00,27.3969,128.5646,13.0,27.125
2016-06-30 04:00:00+00:00,27.3969,128.5646,15.0,26.894
2016-06-30 04:00:00+00:00,27.3969,128.5646,17.0,26.58
2016-06-30 04:00:00+00:00,27.3969,128.5646,18.0,26.51
2016-07-01 04:00:00+00:00,27.3669,128.4809,2.0,27.17
2016-07-01 04:00:00+00:00,27.3669,128.4809,3.0,27.031
2016-07-01 04:00:00+00:00,27.3669,128.4809,5.0,26.82
2016-07-01 04:00:00+00:00,27.3669,128.4809,7.0,26.684
2016-07-01 04:00:00+00:00,27.3669,128.4809,8.0,26.699
2016-07-01 04:00:00+00:00,27.3669,128.4809,9.0,26.641
2016-07-01 04:00:00+00:00,27.3669,128.4809,12.0,26.617
2016-07-01 04:00:00+00:00,27.3669,128.4809,17.0,26.526
2016-07-01 04:00:00+00:00,27.3669,128.4809,18.0,26.496
2016-07-07 12:00:00+00:00,27.4014,128.5835,2.0,27.35
2016-07-07 12:00:00+00:00,27.4014,128.5835,3.0,27.328
2016-07-07 12:00:00+00:00,27.4014,128.5835,5.0,27.337
2016-07-07 12:00:00+00:00,27.4014,128.5835,7.0,27.317
2016-07-07 12:00:00+00:00,27.4014,128.5835,8.0,27.327
2016-07-07 12:00:00+00:00,27.4014,128.5835,15.0,27.288
2016-07-07 12:00:00+00:00,27.4014,128.5835,16.0,27.274
2016-07-07 12:00:00+00:00,27.4014,128.5835,17.0,26.89
2016-07-07 12:00:00+00:00,27.4014,128.5835,18.0,26.957
2016-07-07 12:00:00+00:00,27.4014,128.5835,19.0,27.092
